Provincias,Residencia,Periodo,total_overnight_stays,total_travelers,avg_stay
Madrid,Galicia,2022-05-01,5.91,5.01,1.1796407185628743
Madrid,Galicia,2022-06-01,5.52,4.68,1.1794871794871795
Madrid,Galicia,2022-07-01,4.91,4.5,1.0911111111111111
Madrid,Galicia,2022-08-01,4.97,4.52,1.0995575221238938
Madrid,Galicia,2022-09-01,5.22,4.77,1.0943396226415094
Madrid,Galicia,2022-10-01,4.87,4.65,1.0473118279569893
Madrid,Galicia,2022-11-01,4.94,4.46,1.1076233183856503
Madrid,Galicia,2022-12-01,4.59,4.15,1.106024096385542
Madrid,Galicia,2023-01-01,4.36,4.05,1.0765432098765433
Madrid,Galicia,2023-02-01,4.76,4.51,1.0554323725055432
Madrid,Galicia,2023-03-01,4.91,4.71,1.0424628450106157
Madrid,Galicia,2023-04-01,5.3,5.16,1.0271317829457365
Madrid,Galicia,2023-05-01,4.81,4.31,1.1160092807424593
Madrid,Galicia,2023-06-01,5.02,4.67,1.0749464668094217
Madrid,Galicia,2023-07-01,4.72,4.43,1.0654627539503385
Madrid,Galicia,2023-08-01,4.45,4.36,1.0206422018348624
Madrid,Galicia,2023-09-01,5.01,4.79,1.045929018789144
Madrid,Galicia,2023-10-01,4.78,4.46,1.0717488789237668
Madrid,Galicia,2023-11-01,4.67,4.52,1.0331858407079646
Madrid,Galicia,2023-12-01,4.61,4.44,1.0382882882882882
Madrid,Galicia,2024-01-01,4.34,4.17,1.040767386091127
Madrid,Galicia,2024-02-01,4.53,4.32,1.0486111111111112
Madrid,Galicia,2024-03-01,5.72,5.31,1.0772128060263655
Madrid,Galicia,2024-04-01,5.54,5.18,1.0694980694980696
Madrid,Galicia,2024-05-01,5.13,5.09,1.0078585461689586
Madrid,Galicia,2024-06-01,5.05,5.07,0.9960552268244575
Madrid,Galicia,2024-07-01,4.39,4.74,0.9261603375527425
Madrid,Galicia,2024-08-01,4.12,4.42,0.9321266968325792
Madrid,Galicia,2024-09-01,5.09,5.09,1.0
Madrid,Galicia,2024-10-01,4.88,4.82,1.012448132780083
Madrid,Galicia,2024-11-01,5.03,5.09,0.9882121807465619
Madrid,Galicia,2024-12-01,4.55,4.65,0.9784946236559139
Madrid,Galicia,2025-01-01,4.54,4.63,0.980561555075594
Madrid,Galicia,2025-02-01,4.58,4.81,0.9521829521829522
Madrid,Galicia,2025-03-01,4.75,4.98,0.9538152610441766
Madrid,Madrid,2022-01-01,27.55,30.67,0.8982719269644603
Madrid,Madrid,2022-02-01,26.23,28.75,0.9123478260869565
Madrid,Madrid,2022-03-01,23.33,24.86,0.9384553499597746
Madrid,Madrid,2022-04-01,23.88,25.79,0.9259402869329197
Madrid,Madrid,2022-05-01,24.69,26.49,0.9320498301245754
Madrid,Madrid,2022-06-01,25.12,26.6,0.9443609022556391
Madrid,Madrid,2022-07-01,28.07,28.11,0.9985770188545002
Madrid,Madrid,2022-08-01,24.9,25.98,0.9584295612009237
Madrid,Madrid,2022-09-01,24.28,25.3,0.9596837944664032
Madrid,Madrid,2022-10-01,24.06,24.78,0.9709443099273607
Madrid,Madrid,2022-11-01,23.65,24.27,0.9744540585084466
Madrid,Madrid,2022-12-01,24.65,26.49,0.9305398263495659
Madrid,Madrid,2023-01-01,24.25,25.18,0.9630659253375695
Madrid,Madrid,2023-02-01,24.65,26.48,0.9308912386706948
Madrid,Madrid,2023-03-01,25.78,26.61,0.9688087185268697
Madrid,Madrid,2023-04-01,24.18,24.81,0.9746070133010883
Madrid,Madrid,2023-05-01,23.41,24.42,0.9586404586404585
Madrid,Madrid,2023-06-01,23.32,25.01,0.9324270291883247
Madrid,Madrid,2023-07-01,26.96,27.29,0.9879076584829608
Madrid,Madrid,2023-08-01,28.03,28.56,0.9814425770308124
Madrid,Madrid,2023-09-01,25.56,25.94,0.9853508095605242
Madrid,Madrid,2023-10-01,25.63,24.1,1.0634854771784232
Madrid,Madrid,2023-11-01,23.77,23.52,1.0106292517006803
Madrid,Madrid,2023-12-01,23.88,24.62,0.9699431356620632
Madrid,Madrid,2024-01-01,24.53,25.46,0.9634721131186175
Madrid,Madrid,2024-02-01,21.88,22.52,0.9715808170515098
Madrid,Madrid,2024-03-01,24.48,25.35,0.9656804733727811
Madrid,Madrid,2024-04-01,25.7,24.94,1.0304731355252605
Madrid,Madrid,2024-05-01,27.63,25.89,1.0672074159907299
Madrid,Madrid,2024-06-01,29.43,28.06,1.048823948681397
Madrid,Madrid,2024-07-01,29.35,27.21,1.0786475560455715
Madrid,Madrid,2024-08-01,28.67,28.1,1.0202846975088968
Madrid,Madrid,2024-09-01,27.83,26.74,1.0407629020194464
Madrid,Madrid,2024-10-01,26.77,25.29,1.0585211546065638
Madrid,Madrid,2024-11-01,26.2,24.41,1.073330602212208
Madrid,Madrid,2024-12-01,22.92,22.5,1.0186666666666668
Madrid,Madrid,2025-01-01,21.49,20.08,1.0702191235059761
Madrid,Madrid,2025-02-01,20.74,19.51,1.063044592516658
Madrid,Madrid,2025-03-01,22.01,19.7,1.1172588832487311
Madrid,Murcia,2022-01-01,2.4,2.55,0.9411764705882353
Madrid,Murcia,2022-02-01,2.3,2.4,0.9583333333333333
Madrid,Murcia,2022-03-01,2.6,2.7,0.9629629629629629
Madrid,Murcia,2022-04-01,2.36,2.51,0.9402390438247012
Madrid,Murcia,2022-05-01,2.56,2.53,1.0118577075098816
Madrid,Murcia,2022-06-01,3.09,3.08,1.0032467532467533
Madrid,Murcia,2022-07-01,2.49,2.64,0.9431818181818182
Madrid,Murcia,2022-08-01,2.75,2.99,0.9197324414715718
Madrid,Murcia,2022-09-01,2.71,2.81,0.9644128113879004
Madrid,Murcia,2022-10-01,3.0,3.15,0.9523809523809524
Madrid,Murcia,2022-11-01,3.13,3.15,0.9936507936507937
Madrid,Murcia,2022-12-01,2.62,2.95,0.888135593220339
Madrid,Murcia,2023-01-01,2.76,2.95,0.935593220338983
Madrid,Murcia,2023-02-01,2.43,2.57,0.9455252918287939
Madrid,Murcia,2023-03-01,2.37,2.45,0.9673469387755101
Madrid,Murcia,2023-04-01,2.3,2.41,0.9543568464730289
Madrid,Murcia,2023-05-01,2.88,2.89,0.9965397923875432
Madrid,Murcia,2023-06-01,2.94,2.79,1.053763440860215
Madrid,Murcia,2023-07-01,2.54,2.72,0.9338235294117646
Madrid,Murcia,2023-08-01,2.68,2.95,0.9084745762711864
Madrid,Murcia,2023-09-01,2.31,2.36,0.978813559322034
Madrid,Murcia,2023-10-01,2.51,2.68,0.9365671641791044
Madrid,Murcia,2023-11-01,2.63,2.58,1.0193798449612403
Madrid,Murcia,2023-12-01,2.57,2.7,0.9518518518518517
Madrid,Murcia,2024-01-01,2.94,2.73,1.0769230769230769
Madrid,Murcia,2024-02-01,2.57,2.8,0.9178571428571428
Madrid,Murcia,2024-03-01,2.38,2.65,0.8981132075471698
Madrid,Murcia,2024-04-01,2.85,2.97,0.9595959595959596
Madrid,Murcia,2024-05-01,2.83,2.86,0.9895104895104896
Madrid,Murcia,2024-06-01,2.45,2.66,0.9210526315789473
Madrid,Murcia,2024-07-01,2.92,3.04,0.9605263157894737
Madrid,Murcia,2024-08-01,2.85,3.0,0.9500000000000001
Madrid,Murcia,2024-09-01,2.79,2.73,1.021978021978022
Madrid,Murcia,2024-10-01,2.96,3.11,0.9517684887459807
Madrid,Murcia,2024-11-01,2.61,2.71,0.9630996309963099
Madrid,Murcia,2024-12-01,2.71,2.96,0.9155405405405406
Madrid,Murcia,2025-01-01,2.73,3.02,0.9039735099337748
Madrid,Murcia,2025-02-01,2.5,2.75,0.9090909090909091
Madrid,Murcia,2025-03-01,2.54,2.83,0.8975265017667844
Madrid,Navarra,2022-01-01,1.56,1.46,1.0684931506849316
Madrid,Navarra,2022-02-01,1.33,1.42,0.9366197183098592
Madrid,Navarra,2022-03-01,1.6,1.67,0.9580838323353295
Madrid,Navarra,2022-04-01,1.73,1.79,0.9664804469273742
Madrid,Navarra,2022-05-01,1.69,1.67,1.0119760479041917
Madrid,Navarra,2022-06-01,1.88,1.85,1.016216216216216
Madrid,Navarra,2022-07-01,1.21,1.34,0.9029850746268656
Madrid,Navarra,2022-08-01,1.57,1.66,0.9457831325301206
Madrid,Navarra,2022-09-01,1.56,1.65,0.9454545454545455
Madrid,Navarra,2022-10-01,1.43,1.43,1.0
Madrid,Navarra,2022-11-01,2.13,1.96,1.086734693877551
Madrid,Navarra,2022-12-01,1.64,1.52,1.0789473684210527
Madrid,Navarra,2023-01-01,1.46,1.52,0.9605263157894737
Madrid,Navarra,2023-02-01,1.53,1.55,0.9870967741935484
Madrid,Navarra,2023-03-01,1.32,1.39,0.9496402877697843
Madrid,Navarra,2023-04-01,1.64,1.66,0.9879518072289156
Madrid,Navarra,2023-05-01,1.34,1.36,0.9852941176470588
Madrid,Navarra,2023-06-01,1.35,1.43,0.9440559440559442
Madrid,Navarra,2023-07-01,1.43,1.48,0.9662162162162162
Madrid,Navarra,2023-08-01,1.44,1.28,1.125
Madrid,Navarra,2023-09-01,1.46,1.5,0.9733333333333333
Madrid,Navarra,2023-10-01,1.47,1.56,0.9423076923076923
Madrid,Navarra,2023-11-01,1.29,1.41,0.9148936170212767
Madrid,Navarra,2023-12-01,1.63,1.56,1.0448717948717947
Madrid,Navarra,2024-01-01,1.6,1.51,1.0596026490066226
Madrid,Navarra,2024-02-01,1.46,1.44,1.0138888888888888
Madrid,Navarra,2024-03-01,1.46,1.49,0.9798657718120806
Madrid,Navarra,2024-04-01,1.24,1.32,0.9393939393939393
Madrid,Navarra,2024-05-01,1.63,1.75,0.9314285714285714
Madrid,Navarra,2024-06-01,1.33,1.42,0.9366197183098592
Madrid,Navarra,2024-07-01,1.29,1.42,0.9084507042253522
Madrid,Navarra,2024-08-01,1.09,1.2,0.9083333333333334
Madrid,Navarra,2024-09-01,1.41,1.47,0.9591836734693877
Madrid,Navarra,2024-10-01,1.6,1.65,0.9696969696969698
Madrid,Navarra,2024-11-01,1.62,1.64,0.9878048780487806
Madrid,Navarra,2024-12-01,1.67,1.69,0.9881656804733727
Madrid,Navarra,2025-01-01,1.91,2.07,0.9227053140096618
Madrid,Navarra,2025-02-01,1.32,1.46,0.904109589041096
Madrid,Navarra,2025-03-01,1.62,1.66,0.9759036144578315
Madrid,País Vasco,2022-01-01,4.54,4.32,1.0509259259259258
Madrid,País Vasco,2022-02-01,4.51,4.38,1.0296803652968036
Madrid,País Vasco,2022-03-01,4.9,4.61,1.0629067245119306
Madrid,País Vasco,2022-04-01,6.02,5.72,1.0524475524475525
Madrid,País Vasco,2022-05-01,4.79,4.91,0.9755600814663951
Madrid,País Vasco,2022-06-01,4.98,5.18,0.9613899613899616
Madrid,País Vasco,2022-07-01,5.34,5.31,1.0056497175141244
Madrid,País Vasco,2022-08-01,5.67,6.01,0.9434276206322796
Madrid,País Vasco,2022-09-01,5.26,5.13,1.0253411306042886
Madrid,País Vasco,2022-10-01,4.94,4.95,0.9979797979797981
Madrid,País Vasco,2022-11-01,4.91,4.89,1.0040899795501024
Madrid,País Vasco,2022-12-01,5.22,5.06,1.0316205533596838
Madrid,País Vasco,2023-01-01,4.79,4.79,1.0
Madrid,País Vasco,2023-02-01,5.12,5.03,1.0178926441351888
Madrid,País Vasco,2023-03-01,4.39,4.33,1.0138568129330252
Madrid,País Vasco,2023-04-01,5.49,5.37,1.0223463687150838
Madrid,País Vasco,2023-05-01,4.47,4.57,0.9781181619256016
Madrid,País Vasco,2023-06-01,4.49,4.69,0.9573560767590618
Madrid,País Vasco,2023-07-01,4.97,5.04,0.986111111111111
Madrid,País Vasco,2023-08-01,5.37,5.43,0.988950276243094
Madrid,País Vasco,2023-09-01,4.62,4.67,0.9892933618843683
Madrid,País Vasco,2023-10-01,4.67,4.82,0.9688796680497924
Madrid,País Vasco,2023-11-01,4.89,4.75,1.0294736842105263
Madrid,País Vasco,2023-12-01,4.69,4.58,1.0240174672489084
Madrid,País Vasco,2024-01-01,4.43,4.3,1.0302325581395348
Madrid,País Vasco,2024-02-01,4.45,4.23,1.0520094562647753
Madrid,País Vasco,2024-03-01,4.59,4.57,1.0043763676148796
Madrid,País Vasco,2024-04-01,4.38,4.47,0.9798657718120806
Madrid,País Vasco,2024-05-01,4.27,4.38,0.9748858447488584
Madrid,País Vasco,2024-06-01,3.82,3.94,0.9695431472081218
Madrid,País Vasco,2024-07-01,4.3,4.26,1.0093896713615023
Madrid,País Vasco,2024-08-01,4.73,4.82,0.9813278008298756
Madrid,País Vasco,2024-09-01,4.38,4.45,0.9842696629213482
Madrid,País Vasco,2024-10-01,3.92,4.11,0.9537712895377128
Madrid,País Vasco,2024-11-01,4.55,4.43,1.0270880361173815
Madrid,País Vasco,2024-12-01,4.46,4.33,1.0300230946882216
Madrid,País Vasco,2025-01-01,4.89,4.78,1.0230125523012552
Madrid,País Vasco,2025-02-01,4.41,4.35,1.013793103448276
Madrid,País Vasco,2025-03-01,4.98,4.82,1.033195020746888
Madrid,Rioja,2022-01-01,1.55,1.63,0.9509202453987731
Madrid,Rioja,2022-02-01,0.85,0.93,0.9139784946236559
Madrid,Rioja,2022-03-01,0.97,1.0,0.97
Madrid,Rioja,2022-04-01,0.78,0.85,0.9176470588235295
Madrid,Rioja,2022-05-01,0.81,0.85,0.9529411764705883
Madrid,Rioja,2022-06-01,0.93,0.89,1.0449438202247192
Madrid,Rioja,2022-07-01,0.99,1.02,0.9705882352941176
Madrid,Rioja,2022-08-01,0.81,0.94,0.8617021276595745
Madrid,Rioja,2022-09-01,1.02,1.11,0.9189189189189189
Madrid,Rioja,2022-10-01,0.8,0.91,0.8791208791208791
Madrid,Rioja,2022-11-01,0.78,0.85,0.9176470588235295
Madrid,Rioja,2022-12-01,0.95,1.04,0.9134615384615384
Madrid,Rioja,2023-01-01,0.79,0.85,0.9294117647058824
Madrid,Rioja,2023-02-01,0.93,0.87,1.0689655172413794
Madrid,Rioja,2023-03-01,0.75,0.77,0.974025974025974
Madrid,Rioja,2023-04-01,1.06,0.93,1.1397849462365592
Madrid,Rioja,2023-05-01,0.89,0.96,0.9270833333333334
Madrid,Rioja,2023-06-01,1.06,0.98,1.0816326530612246
Madrid,Rioja,2023-07-01,0.72,0.74,0.9729729729729729
Madrid,Rioja,2023-08-01,0.69,0.7,0.9857142857142857
Madrid,Rioja,2023-09-01,1.0,1.01,0.9900990099009901
Madrid,Rioja,2023-10-01,0.81,0.88,0.9204545454545455
Madrid,Rioja,2023-11-01,1.09,1.21,0.9008264462809918
Madrid,Rioja,2023-12-01,0.8,0.84,0.9523809523809524
Madrid,Rioja,2024-01-01,0.89,1.07,0.8317757009345794
Madrid,Rioja,2024-02-01,0.87,1.02,0.8529411764705882
Madrid,Rioja,2024-03-01,0.69,0.76,0.9078947368421052
Madrid,Rioja,2024-04-01,0.82,0.9,0.911111111111111
Madrid,Rioja,2024-05-01,0.64,0.81,0.7901234567901234
Madrid,Rioja,2024-06-01,0.67,0.77,0.8701298701298702
Madrid,Rioja,2024-07-01,0.8,0.84,0.9523809523809524
Madrid,Rioja,2024-08-01,0.72,0.86,0.8372093023255813
Madrid,Rioja,2024-09-01,1.19,1.16,1.0258620689655173
Madrid,Rioja,2024-10-01,0.84,0.95,0.8842105263157894
Madrid,Rioja,2024-11-01,0.7,0.83,0.8433734939759036
Madrid,Rioja,2024-12-01,0.85,1.01,0.8415841584158416
Madrid,Rioja,2025-01-01,0.89,0.99,0.898989898989899
Madrid,Rioja,2025-02-01,0.72,0.85,0.8470588235294118
Madrid,Rioja,2025-03-01,0.83,0.96,0.8645833333333334
Madrid,Ceuta,2022-01-01,0.17,0.17,1.0
Madrid,Ceuta,2022-02-01,0.28,0.28,1.0
Madrid,Ceuta,2022-03-01,0.26,0.29,0.8965517241379312
Madrid,Ceuta,2022-04-01,0.34,0.28,1.2142857142857142
Madrid,Ceuta,2022-05-01,0.36,0.32,1.125
Madrid,Ceuta,2022-06-01,0.28,0.27,1.037037037037037
Madrid,Ceuta,2022-07-01,0.27,0.26,1.0384615384615385
Madrid,Ceuta,2022-08-01,0.25,0.24,1.0416666666666667
Madrid,Ceuta,2022-09-01,0.34,0.31,1.0967741935483872
Madrid,Ceuta,2022-10-01,0.49,0.48,1.0208333333333333
Madrid,Ceuta,2022-11-01,0.25,0.23,1.0869565217391304
Madrid,Ceuta,2022-12-01,0.34,0.26,1.3076923076923077
Madrid,Ceuta,2023-01-01,0.87,0.59,1.4745762711864407
Madrid,Ceuta,2023-02-01,0.26,0.26,1.0
Madrid,Ceuta,2023-03-01,0.24,0.2,1.2
Madrid,Ceuta,2023-04-01,0.28,0.28,1.0
Madrid,Ceuta,2023-05-01,0.48,0.43,1.1162790697674418
Madrid,Ceuta,2023-06-01,0.24,0.22,1.0909090909090908
Madrid,Ceuta,2023-07-01,0.29,0.32,0.9062499999999999
Madrid,Ceuta,2023-08-01,0.18,0.19,0.9473684210526315
Madrid,Ceuta,2023-09-01,0.37,0.37,1.0
Madrid,Ceuta,2023-10-01,1.22,1.05,1.1619047619047618
Madrid,Ceuta,2023-11-01,0.32,0.25,1.28
Madrid,Ceuta,2023-12-01,0.25,0.24,1.0416666666666667
Madrid,Ceuta,2024-01-01,0.23,0.18,1.277777777777778
Madrid,Ceuta,2024-02-01,1.0,1.05,0.9523809523809523
Madrid,Ceuta,2024-03-01,0.43,0.4,1.075
Madrid,Ceuta,2024-04-01,0.27,0.27,1.0
Madrid,Ceuta,2024-05-01,0.34,0.31,1.0967741935483872
Madrid,Ceuta,2024-06-01,0.31,0.32,0.96875
Madrid,Ceuta,2024-07-01,0.92,0.79,1.1645569620253164
Madrid,Ceuta,2024-08-01,0.26,0.27,0.9629629629629629
Madrid,Ceuta,2024-09-01,0.26,0.27,0.9629629629629629
Madrid,Ceuta,2024-10-01,0.28,0.33,0.8484848484848485
Madrid,Ceuta,2024-11-01,0.29,0.33,0.8787878787878787
Madrid,Ceuta,2024-12-01,0.43,0.43,1.0
Madrid,Ceuta,2025-01-01,0.47,0.46,1.0217391304347825
Madrid,Ceuta,2025-02-01,0.65,0.64,1.015625
Madrid,Ceuta,2025-03-01,0.59,0.7,0.8428571428571429
Madrid,Melilla,2022-01-01,0.22,0.12,1.8333333333333335
Madrid,Melilla,2022-02-01,0.13,0.14,0.9285714285714285
Madrid,Melilla,2022-03-01,0.14,0.12,1.1666666666666667
Madrid,Melilla,2022-04-01,0.32,0.26,1.2307692307692308
Madrid,Melilla,2022-05-01,0.32,0.27,1.1851851851851851
Madrid,Melilla,2022-06-01,0.27,0.18,1.5000000000000002
Madrid,Melilla,2022-07-01,0.14,0.15,0.9333333333333335
Madrid,Melilla,2022-08-01,0.17,0.17,1.0
Madrid,Melilla,2022-09-01,0.23,0.24,0.9583333333333334
Madrid,Melilla,2022-10-01,0.26,0.31,0.8387096774193549
Madrid,Melilla,2022-11-01,0.2,0.19,1.0526315789473684
Madrid,Melilla,2022-12-01,0.47,0.37,1.2702702702702702
Madrid,Melilla,2023-01-01,0.21,0.18,1.1666666666666667
Madrid,Melilla,2023-02-01,0.62,0.53,1.169811320754717
Madrid,Melilla,2023-03-01,0.95,0.8,1.1874999999999998
Madrid,Melilla,2023-04-01,0.82,0.65,1.2615384615384615
Madrid,Melilla,2023-05-01,1.01,0.79,1.2784810126582278
Madrid,Melilla,2023-06-01,0.9,0.74,1.2162162162162162
Madrid,Melilla,2023-07-01,0.8,0.71,1.1267605633802817
Madrid,Melilla,2023-08-01,0.72,0.9,0.7999999999999999
Madrid,Melilla,2023-09-01,0.77,0.69,1.1159420289855073
Madrid,Melilla,2023-10-01,0.17,0.19,0.8947368421052632
Madrid,Melilla,2023-11-01,0.84,0.66,1.2727272727272727
Madrid,Melilla,2023-12-01,0.25,0.28,0.8928571428571428
Madrid,Melilla,2024-01-01,0.23,0.24,0.9583333333333334
Madrid,Melilla,2024-02-01,0.13,0.13,1.0
Madrid,Melilla,2024-03-01,0.77,0.64,1.203125
Madrid,Melilla,2024-04-01,0.15,0.16,0.9375
Madrid,Melilla,2024-05-01,0.25,0.23,1.0869565217391304
Madrid,Melilla,2024-06-01,0.1,0.1,1.0
Madrid,Melilla,2024-07-01,0.1,0.11,0.9090909090909092
Madrid,Melilla,2024-08-01,0.08,0.09,0.888888888888889
Madrid,Melilla,2024-09-01,0.17,0.18,0.9444444444444445
Madrid,Melilla,2024-10-01,0.15,0.22,0.6818181818181818
Madrid,Melilla,2024-11-01,0.21,0.23,0.9130434782608695
Madrid,Melilla,2024-12-01,0.14,0.11,1.272727272727273
Madrid,Melilla,2025-01-01,0.47,0.36,1.3055555555555556
Madrid,Melilla,2025-02-01,0.26,0.28,0.9285714285714285
Madrid,Melilla,2025-03-01,0.12,0.14,0.857142857142857
Málaga,Andalucía,2022-01-01,53.0,59.4,0.8922558922558923
Málaga,Andalucía,2022-02-01,53.53,63.19,0.847127710080709
Málaga,Andalucía,2022-03-01,48.52,58.35,0.8315338474721509
Málaga,Andalucía,2022-04-01,45.45,54.86,0.8284724753919067
Málaga,Andalucía,2022-05-01,47.65,56.26,0.8469605403483825
Málaga,Andalucía,2022-06-01,55.29,60.68,0.9111733684904416
Málaga,Andalucía,2022-07-01,53.82,60.91,0.883598752257429
Málaga,Andalucía,2022-08-01,45.02,52.73,0.8537834249952589
Málaga,Andalucía,2022-09-01,50.35,55.88,0.9010379384395132
Málaga,Andalucía,2022-10-01,45.99,53.74,0.8557871231857089
Málaga,Andalucía,2022-11-01,46.88,53.07,0.8833615978895798
Málaga,Andalucía,2022-12-01,45.64,53.92,0.8464391691394658
Málaga,Andalucía,2023-01-01,48.06,55.37,0.8679790500270905
Málaga,Andalucía,2023-02-01,50.59,58.03,0.871790453213855
Málaga,Andalucía,2023-03-01,46.74,52.44,0.891304347826087
Málaga,Andalucía,2023-04-01,39.87,47.8,0.8341004184100418
Málaga,Andalucía,2023-05-01,43.24,50.81,0.8510135800039362
Málaga,Andalucía,2023-06-01,51.25,51.3,0.9990253411306044
Málaga,Andalucía,2023-07-01,52.63,56.82,0.9262583597324886
Málaga,Andalucía,2023-08-01,45.49,52.06,0.8737994621590472
Málaga,Andalucía,2023-09-01,50.83,54.78,0.9278933917488134
Málaga,Andalucía,2023-10-01,55.19,55.65,0.9917340521114106
Málaga,Andalucía,2023-11-01,52.0,51.16,1.016419077404222
Málaga,Andalucía,2023-12-01,46.27,51.73,0.8944519621109609
Málaga,Andalucía,2024-01-01,40.69,47.14,0.8631735256682223
Málaga,Andalucía,2024-02-01,45.46,52.74,0.8619643534319302
Málaga,Andalucía,2024-03-01,40.35,47.01,0.8583280153158903
Málaga,Andalucía,2024-04-01,45.03,52.0,0.8659615384615384
Málaga,Andalucía,2024-05-01,45.86,49.48,0.9268391269199677
Málaga,Andalucía,2024-06-01,42.37,47.76,0.88714405360134
Málaga,Andalucía,2024-07-01,45.34,53.36,0.8497001499250375
Málaga,Andalucía,2024-08-01,46.36,54.56,0.8497067448680351
Málaga,Andalucía,2024-09-01,47.54,52.1,0.9124760076775431
Málaga,Andalucía,2024-10-01,41.37,46.35,0.8925566343042071
Málaga,Andalucía,2024-11-01,47.37,50.43,0.9393218322427126
Málaga,Andalucía,2024-12-01,51.37,59.5,0.8633613445378151
Málaga,Andalucía,2025-01-01,48.82,56.34,0.8665246716364927
Málaga,Andalucía,2025-02-01,54.51,61.63,0.8844718481259126
Málaga,Andalucía,2025-03-01,48.07,55.71,0.8628612457368515
Málaga,Aragón,2022-01-01,1.0,0.77,1.2987012987012987
Málaga,Aragón,2022-02-01,0.82,0.66,1.2424242424242422
Málaga,Aragón,2022-03-01,1.2,0.87,1.379310344827586
Málaga,Aragón,2022-04-01,1.28,0.98,1.306122448979592
Málaga,Aragón,2022-05-01,0.99,0.81,1.222222222222222
Málaga,Aragón,2022-06-01,0.9,0.68,1.3235294117647058
Málaga,Aragón,2022-07-01,1.08,0.86,1.255813953488372
Málaga,Aragón,2022-08-01,1.29,0.86,1.5
Málaga,Aragón,2022-09-01,0.92,0.83,1.108433734939759
Málaga,Aragón,2022-10-01,1.09,0.86,1.2674418604651163
Málaga,Aragón,2022-11-01,1.16,0.87,1.3333333333333333
Málaga,Aragón,2022-12-01,0.82,0.67,1.2238805970149251
Málaga,Aragón,2023-01-01,1.02,0.94,1.0851063829787235
Málaga,Aragón,2023-02-01,0.72,0.61,1.180327868852459
Málaga,Aragón,2023-03-01,1.55,0.98,1.5816326530612246
Málaga,Aragón,2023-04-01,1.44,0.86,1.6744186046511627
Málaga,Aragón,2023-05-01,1.49,0.69,2.1594202898550727
Málaga,Aragón,2023-06-01,0.76,0.67,1.1343283582089552
Málaga,Aragón,2023-07-01,0.89,0.78,1.141025641025641
Málaga,Aragón,2023-08-01,1.75,1.29,1.3565891472868217
Málaga,Aragón,2023-09-01,0.82,0.68,1.2058823529411764
Málaga,Aragón,2023-10-01,0.92,0.63,1.4603174603174605
Málaga,Aragón,2023-11-01,1.14,0.98,1.163265306122449
Málaga,Aragón,2023-12-01,1.89,1.01,1.8712871287128712
Málaga,Aragón,2024-01-01,1.05,0.8,1.3125
Málaga,Aragón,2024-02-01,2.5,1.03,2.4271844660194173
Málaga,Aragón,2024-03-01,1.3,0.83,1.566265060240964
Málaga,Aragón,2024-04-01,1.26,0.91,1.3846153846153846
Málaga,Aragón,2024-05-01,0.81,0.54,1.5
Málaga,Aragón,2024-06-01,1.23,0.72,1.7083333333333335
Málaga,Aragón,2024-07-01,0.82,0.63,1.3015873015873014
Málaga,Aragón,2024-08-01,0.78,0.55,1.4181818181818182
Málaga,Aragón,2024-09-01,0.88,0.65,1.3538461538461537
Málaga,Aragón,2024-10-01,1.25,0.86,1.4534883720930232
Málaga,Aragón,2024-11-01,0.9,0.64,1.40625
Málaga,Aragón,2024-12-01,1.11,0.83,1.3373493975903616
Málaga,Aragón,2025-01-01,1.62,1.11,1.4594594594594594
Málaga,Aragón,2025-02-01,1.75,1.37,1.2773722627737225
Málaga,Aragón,2025-03-01,1.68,0.98,1.7142857142857142
Málaga,Asturias,2022-01-01,1.01,0.74,1.364864864864865
Málaga,Asturias,2022-02-01,2.33,0.93,2.5053763440860215
Málaga,Asturias,2022-03-01,2.75,0.99,2.7777777777777777
Málaga,Asturias,2022-04-01,1.19,0.75,1.5866666666666667
Málaga,Asturias,2022-05-01,1.52,0.91,1.6703296703296704
Málaga,Asturias,2022-06-01,2.03,1.17,1.7350427350427349
Málaga,Asturias,2022-07-01,1.37,0.79,1.7341772151898736
Málaga,Asturias,2022-08-01,1.26,0.79,1.5949367088607593
Málaga,Asturias,2022-09-01,1.88,1.21,1.5537190082644627
Málaga,Asturias,2022-10-01,1.58,1.08,1.462962962962963
Málaga,Asturias,2022-11-01,1.86,0.76,2.447368421052632
Málaga,Asturias,2022-12-01,1.82,1.02,1.7843137254901962
Málaga,Asturias,2023-01-01,1.81,0.9,2.011111111111111
Málaga,Asturias,2023-02-01,0.73,0.56,1.3035714285714284
Málaga,Asturias,2023-03-01,0.94,0.53,1.7735849056603772
Málaga,Asturias,2023-04-01,1.21,0.7,1.7285714285714286
Málaga,Asturias,2023-05-01,1.75,1.14,1.5350877192982457
Málaga,Asturias,2023-06-01,1.74,1.2,1.45
Málaga,Asturias,2023-07-01,1.39,0.81,1.7160493827160492
Málaga,Asturias,2023-08-01,1.22,0.78,1.564102564102564
Málaga,Asturias,2023-09-01,1.54,1.07,1.439252336448598
Málaga,Asturias,2023-10-01,1.1,0.76,1.4473684210526316
Málaga,Asturias,2023-11-01,0.63,0.55,1.1454545454545453
Málaga,Asturias,2023-12-01,0.84,0.65,1.2923076923076922
Málaga,Asturias,2024-01-01,0.72,0.66,1.0909090909090908
Málaga,Asturias,2024-02-01,1.3,0.7,1.8571428571428574
